"score","id","crash"
0.016393441706895828,"4729465","{""details"":""Crash occurred on 11 AVENUE with off street WEST 20 STREET MANHATTAN, NY 10011 with lat/long 40.74681 -74.007965 at 10:14 on 2024-05-29T00:00:00.000 with vehicles Sedan and   including 0 injuries"",""on_street_name"":""11 AVENUE"",""off_street_name"":""WEST 20 STREET"",""crash_date"":""2024-05-29T00:00:00.000"",""crash_time"":""10:14"",""borough"":""MANHATTAN"",""zip_code"":""10011"",""latitude"":""40.74681"",""longitude"":""-74.007965"",""location"":""11 AVENUE MANHATTAN, NY 10011"",""number_of_persons_injured"":""0"",""number_of_persons_killed"":""0"",""number_of_pedestrians_injured"":""0"",""number_of_pedestrians_killed"":""0"",""number_of_cyclist_injured"":""0"",""number_of_cyclist_killed"":""0"",""number_of_motorist_injured"":""0"",""number_of_motorist_killed"":""0"",""contributing_factor_vehicle_1"":""Driver Inattention/Distraction"",""vehicle_type_code1"":""Sedan"",""contributing_factor_vehicle_2"":""Unspecified"",""vehicle_type_code2"":"""",""cross_street_name"":"""",""contributing_factor_vehicle_3"":"""",""vehicle_type_code_3"":"""",""contributing_factor_vehicle_4"":"""",""vehicle_type_code_4"":""""}"
0.016129031777381897,"4721167","{""details"":""Crash occurred on 11 AVENUE with off street WEST 40 STREET MANHATTAN, NY 10018 with lat/long 40.759525 -73.99925 at 23:30 on 2024-04-30T00:00:00.000 with vehicles Sedan and   including 0 injuries"",""on_street_name"":""11 AVENUE"",""off_street_name"":""WEST 40 STREET"",""crash_date"":""2024-04-30T00:00:00.000"",""crash_time"":""23:30"",""borough"":""MANHATTAN"",""zip_code"":""10018"",""latitude"":""40.759525"",""longitude"":""-73.99925"",""location"":""11 AVENUE MANHATTAN, NY 10018"",""number_of_persons_injured"":""0"",""number_of_persons_killed"":""0"",""number_of_pedestrians_injured"":""0"",""number_of_pedestrians_killed"":""0"",""number_of_cyclist_injured"":""0"",""number_of_cyclist_killed"":""0"",""number_of_motorist_injured"":""0"",""number_of_motorist_killed"":""0"",""contributing_factor_vehicle_1"":""Driver Inattention/Distraction"",""vehicle_type_code1"":""Sedan"",""contributing_factor_vehicle_2"":"""",""vehicle_type_code2"":"""",""cross_street_name"":"""",""contributing_factor_vehicle_3"":"""",""vehicle_type_code_3"":"""",""contributing_factor_vehicle_4"":"""",""vehicle_type_code_4"":""""}"
0.01587301678955555,"4722900","{""details"":""Crash occurred on 11 AVENUE with off street WEST 18 STREET MANHATTAN, NY 10011 with lat/long 40.745415 -74.00821 at 10:45 on 2024-05-07T00:00:00.000 with vehicles Sedan and Bus including 0 injuries"",""on_street_name"":""11 AVENUE"",""off_street_name"":""WEST 18 STREET"",""crash_date"":""2024-05-07T00:00:00.000"",""crash_time"":""10:45"",""borough"":""MANHATTAN"",""zip_code"":""10011"",""latitude"":""40.745415"",""longitude"":""-74.00821"",""location"":""11 AVENUE MANHATTAN, NY 10011"",""number_of_persons_injured"":""0"",""number_of_persons_killed"":""0"",""number_of_pedestrians_injured"":""0"",""number_of_pedestrians_killed"":""0"",""number_of_cyclist_injured"":""0"",""number_of_cyclist_killed"":""0"",""number_of_motorist_injured"":""0"",""number_of_motorist_killed"":""0"",""contributing_factor_vehicle_1"":""Unsafe Lane Changing"",""vehicle_type_code1"":""Sedan"",""contributing_factor_vehicle_2"":""Unspecified"",""vehicle_type_code2"":""Bus"",""cross_street_name"":"""",""contributing_factor_vehicle_3"":"""",""vehicle_type_code_3"":"""",""contributing_factor_vehicle_4"":"""",""vehicle_type_code_4"":""""}"
0.015625,"4722264","{""details"":""Crash occurred on 11 AVENUE with off street WEST 40 STREET MANHATTAN, NY 10018 with lat/long 40.759525 -73.99925 at 19:45 on 2024-05-02T00:00:00.000 with vehicles Bus and Sedan including 1 injuries"",""on_street_name"":""11 AVENUE"",""off_street_name"":""WEST 40 STREET"",""crash_date"":""2024-05-02T00:00:00.000"",""crash_time"":""19:45"",""borough"":""MANHATTAN"",""zip_code"":""10018"",""latitude"":""40.759525"",""longitude"":""-73.99925"",""location"":""11 AVENUE MANHATTAN, NY 10018"",""number_of_persons_injured"":""1"",""number_of_persons_killed"":""0"",""number_of_pedestrians_injured"":""0"",""number_of_pedestrians_killed"":""0"",""number_of_cyclist_injured"":""0"",""number_of_cyclist_killed"":""0"",""number_of_motorist_injured"":""1"",""number_of_motorist_killed"":""0"",""contributing_factor_vehicle_1"":""Passing or Lane Usage Improper"",""vehicle_type_code1"":""Bus"",""contributing_factor_vehicle_2"":""Unspecified"",""vehicle_type_code2"":""Sedan"",""cross_street_name"":"""",""contributing_factor_vehicle_3"":"""",""vehicle_type_code_3"":"""",""contributing_factor_vehicle_4"":"""",""vehicle_type_code_4"":""""}"
0.015384615398943424,"4729921","{""details"":""Crash occurred on 11 AVENUE with off street WEST 17 STREET MANHATTAN, NY 10011 with lat/long 40.7447 -74.008354 at 16:49 on 2024-06-03T00:00:00.000 with vehicles Taxi and Bike including 0 injuries"",""on_street_name"":""11 AVENUE"",""off_street_name"":""WEST 17 STREET"",""crash_date"":""2024-06-03T00:00:00.000"",""crash_time"":""16:49"",""borough"":""MANHATTAN"",""zip_code"":""10011"",""latitude"":""40.7447"",""longitude"":""-74.008354"",""location"":""11 AVENUE MANHATTAN, NY 10011"",""number_of_persons_injured"":""0"",""number_of_persons_killed"":""0"",""number_of_pedestrians_injured"":""0"",""number_of_pedestrians_killed"":""0"",""number_of_cyclist_injured"":""0"",""number_of_cyclist_killed"":""0"",""number_of_motorist_injured"":""0"",""number_of_motorist_killed"":""0"",""contributing_factor_vehicle_1"":""Failure to Yield Right-of-Way"",""vehicle_type_code1"":""Taxi"",""contributing_factor_vehicle_2"":""Unspecified"",""vehicle_type_code2"":""Bike"",""cross_street_name"":"""",""contributing_factor_vehicle_3"":"""",""vehicle_type_code_3"":"""",""contributing_factor_vehicle_4"":"""",""vehicle_type_code_4"":""""}"
